state,date,sex,ethnicity,abs
Perak,2014-01-01,female,chinese,3238
Perak,2015-01-01,female,chinese,2926
Perak,2016-01-01,female,chinese,2669
Perak,2017-01-01,female,chinese,2461
Perak,2018-01-01,female,chinese,2306
Perak,2019-01-01,female,chinese,2144
Perak,2020-01-01,female,chinese,1932
Perak,2021-01-01,female,chinese,1654
Perak,2022-01-01,female,chinese,1485
Perlis,2000-01-01,male,chinese,225
Perlis,2001-01-01,male,chinese,161
Perlis,2002-01-01,male,chinese,161
Perlis,2003-01-01,male,chinese,161
Perlis,2004-01-01,male,chinese,152
Perlis,2005-01-01,male,chinese,135
Perlis,2006-01-01,male,chinese,153
Perlis,2007-01-01,male,chinese,141
Perlis,2008-01-01,male,chinese,134
Perlis,2009-01-01,male,chinese,136
Perlis,2010-01-01,male,chinese,91
Perlis,2011-01-01,male,chinese,126
Perlis,2012-01-01,male,chinese,105
Perlis,2013-01-01,male,chinese,96
Perlis,2014-01-01,male,chinese,107
Perlis,2015-01-01,male,chinese,101
Perlis,2016-01-01,male,chinese,89
Perlis,2017-01-01,male,chinese,93
Perlis,2018-01-01,male,chinese,67
Perlis,2019-01-01,male,chinese,73
Perlis,2020-01-01,male,chinese,57
Perlis,2021-01-01,male,chinese,57
Perlis,2022-01-01,male,chinese,51
Perlis,2000-01-01,female,chinese,141
Perlis,2001-01-01,female,chinese,138
Perlis,2002-01-01,female,chinese,155
Perlis,2003-01-01,female,chinese,138
Perlis,2004-01-01,female,chinese,119
Perlis,2005-01-01,female,chinese,132
Perlis,2006-01-01,female,chinese,130
Perlis,2007-01-01,female,chinese,118
Perlis,2008-01-01,female,chinese,145
Perlis,2009-01-01,female,chinese,119
Perlis,2010-01-01,female,chinese,119
Perlis,2011-01-01,female,chinese,106
Perlis,2012-01-01,female,chinese,94
Perlis,2013-01-01,female,chinese,88
Perlis,2014-01-01,female,chinese,99
Perlis,2015-01-01,female,chinese,97
Perlis,2016-01-01,female,chinese,86
Perlis,2017-01-01,female,chinese,69
Perlis,2018-01-01,female,chinese,62
Perlis,2019-01-01,female,chinese,61
Perlis,2020-01-01,female,chinese,71
Perlis,2021-01-01,female,chinese,77
Perlis,2022-01-01,female,chinese,49
Pulau Pinang,2000-01-01,male,chinese,5531
Pulau Pinang,2001-01-01,male,chinese,4422
Pulau Pinang,2002-01-01,male,chinese,4689
Pulau Pinang,2003-01-01,male,chinese,4324
Pulau Pinang,2004-01-01,male,chinese,4158
Pulau Pinang,2005-01-01,male,chinese,4166
Pulau Pinang,2006-01-01,male,chinese,4038
Pulau Pinang,2007-01-01,male,chinese,4009
Pulau Pinang,2008-01-01,male,chinese,4131
Pulau Pinang,2009-01-01,male,chinese,3864
Pulau Pinang,2010-01-01,male,chinese,3395
Pulau Pinang,2011-01-01,male,chinese,3890
Pulau Pinang,2012-01-01,male,chinese,4398
Pulau Pinang,2013-01-01,male,chinese,3449
Pulau Pinang,2014-01-01,male,chinese,3861
Pulau Pinang,2015-01-01,male,chinese,3562
Pulau Pinang,2016-01-01,male,chinese,3255
Pulau Pinang,2017-01-01,male,chinese,3164
Pulau Pinang,2018-01-01,male,chinese,2873
Pulau Pinang,2019-01-01,male,chinese,2817
Pulau Pinang,2020-01-01,male,chinese,2671
Pulau Pinang,2021-01-01,male,chinese,2251
Pulau Pinang,2022-01-01,male,chinese,1973
Pulau Pinang,2000-01-01,female,chinese,5200
Pulau Pinang,2001-01-01,female,chinese,4073
Pulau Pinang,2002-01-01,female,chinese,4345
Pulau Pinang,2003-01-01,female,chinese,4130
Pulau Pinang,2004-01-01,female,chinese,3839
Pulau Pinang,2005-01-01,female,chinese,3897
Pulau Pinang,2006-01-01,female,chinese,3552
Pulau Pinang,2007-01-01,female,chinese,3712
Pulau Pinang,2008-01-01,female,chinese,3880
Pulau Pinang,2009-01-01,female,chinese,3597
Pulau Pinang,2010-01-01,female,chinese,3156
Pulau Pinang,2011-01-01,female,chinese,3467
Pulau Pinang,2012-01-01,female,chinese,4093
Pulau Pinang,2013-01-01,female,chinese,3358
Pulau Pinang,2014-01-01,female,chinese,3512
Pulau Pinang,2015-01-01,female,chinese,3324
Pulau Pinang,2016-01-01,female,chinese,3148
Pulau Pinang,2017-01-01,female,chinese,2921
Pulau Pinang,2018-01-01,female,chinese,2710
Pulau Pinang,2019-01-01,female,chinese,2663
Pulau Pinang,2020-01-01,female,chinese,2381
Pulau Pinang,2021-01-01,female,chinese,2185
Pulau Pinang,2022-01-01,female,chinese,1958
Sabah,2000-01-01,male,chinese,2116
Sabah,2001-01-01,male,chinese,1913
Sabah,2002-01-01,male,chinese,2039
Sabah,2003-01-01,male,chinese,1897
Sabah,2004-01-01,male,chinese,1786
Sabah,2005-01-01,male,chinese,1818
Sabah,2006-01-01,male,chinese,1744
Sabah,2007-01-01,male,chinese,1655
Sabah,2008-01-01,male,chinese,1699
Sabah,2009-01-01,male,chinese,1448
Sabah,2010-01-01,male,chinese,1721
Sabah,2011-01-01,male,chinese,1383
Sabah,2012-01-01,male,chinese,1356
Sabah,2013-01-01,male,chinese,1171
Sabah,2014-01-01,male,chinese,1169
Sabah,2015-01-01,male,chinese,1052
Sabah,2016-01-01,male,chinese,1004
Sabah,2017-01-01,male,chinese,944
Sabah,2018-01-01,male,chinese,813
Sabah,2019-01-01,male,chinese,803
Sabah,2020-01-01,male,chinese,765
Sabah,2021-01-01,male,chinese,523
Sabah,2022-01-01,male,chinese,576
Sabah,2000-01-01,female,chinese,1886
Sabah,2001-01-01,female,chinese,1763
Sabah,2002-01-01,female,chinese,1960
Sabah,2003-01-01,female,chinese,1763
Sabah,2004-01-01,female,chinese,1719
Sabah,2005-01-01,female,chinese,1624
Sabah,2006-01-01,female,chinese,1560
Sabah,2007-01-01,female,chinese,1526
Sabah,2008-01-01,female,chinese,1526
Sabah,2009-01-01,female,chinese,1361
Sabah,2010-01-01,female,chinese,1569
Sabah,2011-01-01,female,chinese,1336
Sabah,2012-01-01,female,chinese,1269
Sabah,2013-01-01,female,chinese,1055
Sabah,2014-01-01,female,chinese,1081
Sabah,2015-01-01,female,chinese,977
Sabah,2016-01-01,female,chinese,913
Sabah,2017-01-01,female,chinese,862
Sabah,2018-01-01,female,chinese,795
Sabah,2019-01-01,female,chinese,798
Sabah,2020-01-01,female,chinese,675
Sabah,2021-01-01,female,chinese,528
Sabah,2022-01-01,female,chinese,522
Sarawak,2000-01-01,male,chinese,6510
Sarawak,2001-01-01,male,chinese,5456
Sarawak,2002-01-01,male,chinese,5572
Sarawak,2003-01-01,male,chinese,5269
Sarawak,2004-01-01,male,chinese,5015
Sarawak,2005-01-01,male,chinese,4997
Sarawak,2006-01-01,male,chinese,4800
Sarawak,2007-01-01,male,chinese,4915
Sarawak,2008-01-01,male,chinese,4780
Sarawak,2009-01-01,male,chinese,4453
Sarawak,2010-01-01,male,chinese,4040
Sarawak,2011-01-01,male,chinese,4275
Sarawak,2012-01-01,male,chinese,4756
Sarawak,2013-01-01,male,chinese,3903
Sarawak,2014-01-01,male,chinese,3994
Sarawak,2015-01-01,male,chinese,3818
Sarawak,2016-01-01,male,chinese,3608
Sarawak,2017-01-01,male,chinese,3538
Sarawak,2018-01-01,male,chinese,3224
Sarawak,2019-01-01,male,chinese,3314
Sarawak,2020-01-01,male,chinese,2946
Sarawak,2021-01-01,male,chinese,2358
Sarawak,2022-01-01,male,chinese,2345
Sarawak,2000-01-01,female,chinese,6131
Sarawak,2001-01-01,female,chinese,5115
Sarawak,2002-01-01,female,chinese,5091
Sarawak,2003-01-01,female,chinese,4793
Sarawak,2004-01-01,female,chinese,4779
Sarawak,2005-01-01,female,chinese,4591
Sarawak,2006-01-01,female,chinese,4580
Sarawak,2007-01-01,female,chinese,4486
Sarawak,2008-01-01,female,chinese,4324
Sarawak,2009-01-01,female,chinese,4247
Sarawak,2010-01-01,female,chinese,3756
Sarawak,2011-01-01,female,chinese,3934
Sarawak,2012-01-01,female,chinese,4274
Sarawak,2013-01-01,female,chinese,3653
Sarawak,2014-01-01,female,chinese,3639
Sarawak,2015-01-01,female,chinese,3646
Sarawak,2016-01-01,female,chinese,3372
Sarawak,2017-01-01,female,chinese,3179
Sarawak,2018-01-01,female,chinese,2999
Sarawak,2019-01-01,female,chinese,3064
Sarawak,2020-01-01,female,chinese,2829
Sarawak,2021-01-01,female,chinese,2213
Sarawak,2022-01-01,female,chinese,2310
Selangor,2000-01-01,male,chinese,12075
Selangor,2001-01-01,male,chinese,10057
Selangor,2002-01-01,male,chinese,10875
Selangor,2003-01-01,male,chinese,10311
Selangor,2004-01-01,male,chinese,10438
Selangor,2005-01-01,male,chinese,10363
Selangor,2006-01-01,male,chinese,10379
Selangor,2007-01-01,male,chinese,10381
Selangor,2008-01-01,male,chinese,10370
Selangor,2009-01-01,male,chinese,9934
Selangor,2010-01-01,male,chinese,9249
Selangor,2011-01-01,male,chinese,9702
Selangor,2012-01-01,male,chinese,11153
Selangor,2013-01-01,male,chinese,8804
Selangor,2014-01-01,male,chinese,9701
Selangor,2015-01-01,male,chinese,9243
Selangor,2016-01-01,male,chinese,8461
Selangor,2017-01-01,male,chinese,7992
Selangor,2018-01-01,male,chinese,7515
Selangor,2019-01-01,male,chinese,7568
Selangor,2020-01-01,male,chinese,6431
Selangor,2021-01-01,male,chinese,6176
Selangor,2022-01-01,male,chinese,5393
Selangor,2000-01-01,female,chinese,11183
Selangor,2001-01-01,female,chinese,9222
Selangor,2002-01-01,female,chinese,10079
Selangor,2003-01-01,female,chinese,9560
Selangor,2004-01-01,female,chinese,9585
Selangor,2005-01-01,female,chinese,9852
Selangor,2006-01-01,female,chinese,9453
Selangor,2007-01-01,female,chinese,9691
Selangor,2008-01-01,female,chinese,9795
Selangor,2009-01-01,female,chinese,9499
Selangor,2010-01-01,female,chinese,8600
Selangor,2011-01-01,female,chinese,9003
Selangor,2012-01-01,female,chinese,10277
Selangor,2013-01-01,female,chinese,8316
Selangor,2014-01-01,female,chinese,9146
Selangor,2015-01-01,female,chinese,8526
Selangor,2016-01-01,female,chinese,8033
Selangor,2017-01-01,female,chinese,7481
Selangor,2018-01-01,female,chinese,6807
Selangor,2019-01-01,female,chinese,7045
Selangor,2020-01-01,female,chinese,6167
Selangor,2021-01-01,female,chinese,5615
Selangor,2022-01-01,female,chinese,5025
Terengganu,2000-01-01,male,chinese,255
Terengganu,2001-01-01,male,chinese,205
Terengganu,2002-01-01,male,chinese,206
Terengganu,2003-01-01,male,chinese,189
Terengganu,2004-01-01,male,chinese,196
Terengganu,2005-01-01,male,chinese,177
Terengganu,2006-01-01,male,chinese,138
Terengganu,2007-01-01,male,chinese,158
Terengganu,2008-01-01,male,chinese,184
Terengganu,2009-01-01,male,chinese,164
Terengganu,2010-01-01,male,chinese,155
Terengganu,2011-01-01,male,chinese,122
Terengganu,2012-01-01,male,chinese,154
Terengganu,2013-01-01,male,chinese,121
Terengganu,2014-01-01,male,chinese,130
Terengganu,2015-01-01,male,chinese,135
Terengganu,2016-01-01,male,chinese,136
Terengganu,2017-01-01,male,chinese,124
Terengganu,2018-01-01,male,chinese,83
Terengganu,2019-01-01,male,chinese,87
Terengganu,2020-01-01,male,chinese,78
Terengganu,2021-01-01,male,chinese,78
Terengganu,2022-01-01,male,chinese,68
Terengganu,2000-01-01,female,chinese,221
Terengganu,2001-01-01,female,chinese,174
Terengganu,2002-01-01,female,chinese,203
Terengganu,2003-01-01,female,chinese,174
Terengganu,2004-01-01,female,chinese,168
Terengganu,2005-01-01,female,chinese,140
Terengganu,2006-01-01,female,chinese,149
Terengganu,2007-01-01,female,chinese,145
Terengganu,2008-01-01,female,chinese,157
Terengganu,2009-01-01,female,chinese,143
Terengganu,2010-01-01,female,chinese,150
Terengganu,2011-01-01,female,chinese,144
Terengganu,2012-01-01,female,chinese,149
Terengganu,2013-01-01,female,chinese,135
Terengganu,2014-01-01,female,chinese,86
Terengganu,2015-01-01,female,chinese,109
Terengganu,2016-01-01,female,chinese,107
Terengganu,2017-01-01,female,chinese,125
Terengganu,2018-01-01,female,chinese,90
Terengganu,2019-01-01,female,chinese,76
Terengganu,2020-01-01,female,chinese,73
Terengganu,2021-01-01,female,chinese,71
Terengganu,2022-01-01,female,chinese,60
W.P. Kuala Lumpur,2000-01-01,male,chinese,5164
W.P. Kuala Lumpur,2001-01-01,male,chinese,4256
W.P. Kuala Lumpur,2002-01-01,male,chinese,4278
W.P. Kuala Lumpur,2003-01-01,male,chinese,3978
W.P. Kuala Lumpur,2004-01-01,male,chinese,3749
W.P. Kuala Lumpur,2005-01-01,male,chinese,3731
W.P. Kuala Lumpur,2006-01-01,male,chinese,3561
W.P. Kuala Lumpur,2007-01-01,male,chinese,3675
W.P. Kuala Lumpur,2008-01-01,male,chinese,3497
W.P. Kuala Lumpur,2009-01-01,male,chinese,3531
W.P. Kuala Lumpur,2010-01-01,male,chinese,3129
W.P. Kuala Lumpur,2011-01-01,male,chinese,3226
W.P. Kuala Lumpur,2012-01-01,male,chinese,3601
W.P. Kuala Lumpur,2013-01-01,male,chinese,2911
W.P. Kuala Lumpur,2014-01-01,male,chinese,3129
W.P. Kuala Lumpur,2015-01-01,male,chinese,2953
W.P. Kuala Lumpur,2016-01-01,male,chinese,2911
W.P. Kuala Lumpur,2017-01-01,male,chinese,2720
W.P. Kuala Lumpur,2018-01-01,male,chinese,2547
W.P. Kuala Lumpur,2019-01-01,male,chinese,2741
W.P. Kuala Lumpur,2020-01-01,male,chinese,2541
W.P. Kuala Lumpur,2021-01-01,male,chinese,2348
W.P. Kuala Lumpur,2022-01-01,male,chinese,2071
W.P. Kuala Lumpur,2000-01-01,female,chinese,4801
W.P. Kuala Lumpur,2001-01-01,female,chinese,3965
W.P. Kuala Lumpur,2002-01-01,female,chinese,3901
W.P. Kuala Lumpur,2003-01-01,female,chinese,3721
W.P. Kuala Lumpur,2004-01-01,female,chinese,3484
W.P. Kuala Lumpur,2005-01-01,female,chinese,3474
W.P. Kuala Lumpur,2006-01-01,female,chinese,3351
W.P. Kuala Lumpur,2007-01-01,female,chinese,3357
W.P. Kuala Lumpur,2008-01-01,female,chinese,3375
W.P. Kuala Lumpur,2009-01-01,female,chinese,3216
W.P. Kuala Lumpur,2010-01-01,female,chinese,2779
W.P. Kuala Lumpur,2011-01-01,female,chinese,3018
W.P. Kuala Lumpur,2012-01-01,female,chinese,3310
W.P. Kuala Lumpur,2013-01-01,female,chinese,2724
W.P. Kuala Lumpur,2014-01-01,female,chinese,2935
W.P. Kuala Lumpur,2015-01-01,female,chinese,2660
W.P. Kuala Lumpur,2016-01-01,female,chinese,2814
W.P. Kuala Lumpur,2017-01-01,female,chinese,2547
W.P. Kuala Lumpur,2018-01-01,female,chinese,2464
W.P. Kuala Lumpur,2019-01-01,female,chinese,2458
W.P. Kuala Lumpur,2020-01-01,female,chinese,2302
W.P. Kuala Lumpur,2021-01-01,female,chinese,2090
W.P. Kuala Lumpur,2022-01-01,female,chinese,1865
W.P. Labuan,2000-01-01,male,chinese,60
W.P. Labuan,2001-01-01,male,chinese,66
W.P. Labuan,2002-01-01,male,chinese,79
W.P. Labuan,2003-01-01,male,chinese,71
W.P. Labuan,2004-01-01,male,chinese,64
W.P. Labuan,2005-01-01,male,chinese,64
W.P. Labuan,2006-01-01,male,chinese,82
W.P. Labuan,2007-01-01,male,chinese,62
W.P. Labuan,2008-01-01,male,chinese,67
W.P. Labuan,2009-01-01,male,chinese,53
W.P. Labuan,2010-01-01,male,chinese,60
W.P. Labuan,2011-01-01,male,chinese,62
W.P. Labuan,2012-01-01,male,chinese,51
W.P. Labuan,2013-01-01,male,chinese,42
W.P. Labuan,2014-01-01,male,chinese,34
W.P. Labuan,2015-01-01,male,chinese,47
W.P. Labuan,2016-01-01,male,chinese,28
W.P. Labuan,2017-01-01,male,chinese,44
W.P. Labuan,2018-01-01,male,chinese,25
W.P. Labuan,2019-01-01,male,chinese,29
W.P. Labuan,2020-01-01,male,chinese,27
W.P. Labuan,2021-01-01,male,chinese,29
W.P. Labuan,2022-01-01,male,chinese,22
W.P. Labuan,2000-01-01,female,chinese,54
W.P. Labuan,2001-01-01,female,chinese,62
W.P. Labuan,2002-01-01,female,chinese,70
W.P. Labuan,2003-01-01,female,chinese,63
W.P. Labuan,2004-01-01,female,chinese,64
W.P. Labuan,2005-01-01,female,chinese,65
W.P. Labuan,2006-01-01,female,chinese,64
W.P. Labuan,2007-01-01,female,chinese,62
W.P. Labuan,2008-01-01,female,chinese,66
W.P. Labuan,2009-01-01,female,chinese,53
W.P. Labuan,2010-01-01,female,chinese,61
W.P. Labuan,2011-01-01,female,chinese,38
W.P. Labuan,2012-01-01,female,chinese,38
W.P. Labuan,2013-01-01,female,chinese,35
W.P. Labuan,2014-01-01,female,chinese,43
W.P. Labuan,2015-01-01,female,chinese,38
W.P. Labuan,2016-01-01,female,chinese,28
W.P. Labuan,2017-01-01,female,chinese,30
W.P. Labuan,2018-01-01,female,chinese,40
W.P. Labuan,2019-01-01,female,chinese,25
W.P. Labuan,2020-01-01,female,chinese,27
W.P. Labuan,2021-01-01,female,chinese,21
W.P. Labuan,2022-01-01,female,chinese,24
W.P. Putrajaya,2010-01-01,male,chinese,5
W.P. Putrajaya,2011-01-01,male,chinese,3
W.P. Putrajaya,2012-01-01,male,chinese,3
W.P. Putrajaya,2013-01-01,male,chinese,5
W.P. Putrajaya,2014-01-01,male,chinese,6
W.P. Putrajaya,2015-01-01,male,chinese,2
W.P. Putrajaya,2016-01-01,male,chinese,3
W.P. Putrajaya,2017-01-01,male,chinese,8
W.P. Putrajaya,2018-01-01,male,chinese,2
W.P. Putrajaya,2019-01-01,male,chinese,6
W.P. Putrajaya,2020-01-01,male,chinese,7
W.P. Putrajaya,2021-01-01,male,chinese,11
W.P. Putrajaya,2022-01-01,male,chinese,6
W.P. Putrajaya,2010-01-01,female,chinese,8
W.P. Putrajaya,2011-01-01,female,chinese,3
W.P. Putrajaya,2012-01-01,female,chinese,7
W.P. Putrajaya,2013-01-01,female,chinese,7
W.P. Putrajaya,2014-01-01,female,chinese,2
W.P. Putrajaya,2015-01-01,female,chinese,6
W.P. Putrajaya,2016-01-01,female,chinese,2
W.P. Putrajaya,2017-01-01,female,chinese,0
W.P. Putrajaya,2018-01-01,female,chinese,1
W.P. Putrajaya,2019-01-01,female,chinese,5
W.P. Putrajaya,2020-01-01,female,chinese,8
W.P. Putrajaya,2021-01-01,female,chinese,2
W.P. Putrajaya,2022-01-01,female,chinese,3
Johor,2000-01-01,both,indian,4145
Johor,2001-01-01,both,indian,4030
Johor,2002-01-01,both,indian,4002
Johor,2003-01-01,both,indian,3893
Johor,2004-01-01,both,indian,3779
Johor,2005-01-01,both,indian,3661
Johor,2006-01-01,both,indian,3639
Johor,2007-01-01,both,indian,3773
Johor,2008-01-01,both,indian,3787
Johor,2009-01-01,both,indian,3557
Johor,2010-01-01,both,indian,3683
Johor,2011-01-01,both,indian,3518
Johor,2012-01-01,both,indian,3478
Johor,2013-01-01,both,indian,3366
Johor,2014-01-01,both,indian,3320
Johor,2015-01-01,both,indian,3236
Johor,2016-01-01,both,indian,3097
Johor,2017-01-01,both,indian,3426
Johor,2018-01-01,both,indian,3442
Johor,2019-01-01,both,indian,3336
Johor,2020-01-01,both,indian,3135
Johor,2021-01-01,both,indian,2064
Johor,2022-01-01,both,indian,2225
Kedah,2000-01-01,both,indian,2701
Kedah,2001-01-01,both,indian,2440
Kedah,2002-01-01,both,indian,2374
Kedah,2003-01-01,both,indian,2362
Kedah,2004-01-01,both,indian,2259
Kedah,2005-01-01,both,indian,2195
Kedah,2006-01-01,both,indian,2060
Kedah,2007-01-01,both,indian,2093
Kedah,2008-01-01,both,indian,2077
Kedah,2009-01-01,both,indian,1986
Kedah,2010-01-01,both,indian,1925
Kedah,2011-01-01,both,indian,1787
Kedah,2012-01-01,both,indian,1747
Kedah,2013-01-01,both,indian,1586
Kedah,2014-01-01,both,indian,1648
Kedah,2015-01-01,both,indian,1476
Kedah,2016-01-01,both,indian,1448
Kedah,2017-01-01,both,indian,1343
Kedah,2018-01-01,both,indian,1279
Kedah,2019-01-01,both,indian,1274
Kedah,2020-01-01,both,indian,1287
Kedah,2021-01-01,both,indian,1160
Kedah,2022-01-01,both,indian,1021
Kelantan,2000-01-01,both,indian,99
Kelantan,2001-01-01,both,indian,68
Kelantan,2002-01-01,both,indian,97
Kelantan,2003-01-01,both,indian,57
Kelantan,2004-01-01,both,indian,77
Kelantan,2005-01-01,both,indian,53
Kelantan,2006-01-01,both,indian,49
Kelantan,2007-01-01,both,indian,66
Kelantan,2008-01-01,both,indian,51
Kelantan,2009-01-01,both,indian,29
Kelantan,2010-01-01,both,indian,60
Kelantan,2011-01-01,both,indian,54
Kelantan,2012-01-01,both,indian,42
Kelantan,2013-01-01,both,indian,32
Kelantan,2014-01-01,both,indian,45
Kelantan,2015-01-01,both,indian,31
Kelantan,2016-01-01,both,indian,25
Kelantan,2017-01-01,both,indian,53
Kelantan,2018-01-01,both,indian,26
Kelantan,2019-01-01,both,indian,34
Kelantan,2020-01-01,both,indian,20
Kelantan,2021-01-01,both,indian,28
Kelantan,2022-01-01,both,indian,22
Melaka,2000-01-01,both,indian,969
Melaka,2001-01-01,both,indian,904
Melaka,2002-01-01,both,indian,877
Melaka,2003-01-01,both,indian,875
Melaka,2004-01-01,both,indian,846
Melaka,2005-01-01,both,indian,846
Melaka,2006-01-01,both,indian,770
Melaka,2007-01-01,both,indian,798
Melaka,2008-01-01,both,indian,816
Melaka,2009-01-01,both,indian,743
Melaka,2010-01-01,both,indian,730
Melaka,2011-01-01,both,indian,679
Melaka,2012-01-01,both,indian,732
Melaka,2013-01-01,both,indian,647
Melaka,2014-01-01,both,indian,615
Melaka,2015-01-01,both,indian,626
Melaka,2016-01-01,both,indian,575
Melaka,2017-01-01,both,indian,565
Melaka,2018-01-01,both,indian,566
Melaka,2019-01-01,both,indian,565
Melaka,2020-01-01,both,indian,562
Melaka,2021-01-01,both,indian,450
Melaka,2022-01-01,both,indian,479
Negeri Sembilan,2000-01-01,both,indian,3018
Negeri Sembilan,2001-01-01,both,indian,2734
Negeri Sembilan,2002-01-01,both,indian,2840
Negeri Sembilan,2003-01-01,both,indian,2573
Negeri Sembilan,2004-01-01,both,indian,2589
Negeri Sembilan,2005-01-01,both,indian,2538
Negeri Sembilan,2006-01-01,both,indian,2362
Negeri Sembilan,2007-01-01,both,indian,2444
Negeri Sembilan,2008-01-01,both,indian,2475
Negeri Sembilan,2009-01-01,both,indian,2290
Negeri Sembilan,2010-01-01,both,indian,2342
Negeri Sembilan,2011-01-01,both,indian,2294
Negeri Sembilan,2012-01-01,both,indian,2187
Negeri Sembilan,2013-01-01,both,indian,2150
Negeri Sembilan,2014-01-01,both,indian,2144
Negeri Sembilan,2015-01-01,both,indian,1993
Negeri Sembilan,2016-01-01,both,indian,1854
Negeri Sembilan,2017-01-01,both,indian,1859
Negeri Sembilan,2018-01-01,both,indian,1851
Negeri Sembilan,2019-01-01,both,indian,1764
Negeri Sembilan,2020-01-01,both,indian,1866
Negeri Sembilan,2021-01-01,both,indian,1640
Negeri Sembilan,2022-01-01,both,indian,1702
Pahang,2000-01-01,both,indian,1143
Pahang,2001-01-01,both,indian,1009
Pahang,2002-01-01,both,indian,1023
Pahang,2003-01-01,both,indian,985
Pahang,2004-01-01,both,indian,968
Pahang,2005-01-01,both,indian,895
Pahang,2006-01-01,both,indian,873
Pahang,2007-01-01,both,indian,775
Pahang,2008-01-01,both,indian,819
Pahang,2009-01-01,both,indian,756
Pahang,2010-01-01,both,indian,776
Pahang,2011-01-01,both,indian,805
Pahang,2012-01-01,both,indian,736
Pahang,2013-01-01,both,indian,724
Pahang,2014-01-01,both,indian,706
Pahang,2015-01-01,both,indian,664
Pahang,2016-01-01,both,indian,652
Pahang,2017-01-01,both,indian,614
Pahang,2018-01-01,both,indian,568
Pahang,2019-01-01,both,indian,541
Pahang,2020-01-01,both,indian,554
Pahang,2021-01-01,both,indian,476
Pahang,2022-01-01,both,indian,465
Perak,2000-01-01,both,indian,5659
Perak,2001-01-01,both,indian,5254
Perak,2002-01-01,both,indian,5062
Perak,2003-01-01,both,indian,4882
Perak,2004-01-01,both,indian,4713
Perak,2005-01-01,both,indian,4352
Perak,2006-01-01,both,indian,4263
Perak,2007-01-01,both,indian,4179
Perak,2008-01-01,both,indian,4171
Perak,2009-01-01,both,indian,3978
Perak,2010-01-01,both,indian,3928
Perak,2011-01-01,both,indian,3880
Perak,2012-01-01,both,indian,3659
Perak,2013-01-01,both,indian,3364
Perak,2014-01-01,both,indian,3266
Perak,2015-01-01,both,indian,3189
Perak,2016-01-01,both,indian,2875
Perak,2017-01-01,both,indian,2910
Perak,2018-01-01,both,indian,2707
Perak,2019-01-01,both,indian,2701
Perak,2020-01-01,both,indian,2622
Perak,2021-01-01,both,indian,2381
Perak,2022-01-01,both,indian,2325
Perlis,2000-01-01,both,indian,64
Perlis,2001-01-01,both,indian,61
Perlis,2002-01-01,both,indian,58
Perlis,2003-01-01,both,indian,38
Perlis,2004-01-01,both,indian,39
Perlis,2005-01-01,both,indian,35
Perlis,2006-01-01,both,indian,38
Perlis,2007-01-01,both,indian,34
Perlis,2008-01-01,both,indian,36
Perlis,2009-01-01,both,indian,37
Perlis,2010-01-01,both,indian,38
Perlis,2011-01-01,both,indian,36
Perlis,2012-01-01,both,indian,38
Perlis,2013-01-01,both,indian,27
Perlis,2014-01-01,both,indian,36
Perlis,2015-01-01,both,indian,27
Perlis,2016-01-01,both,indian,24
Perlis,2017-01-01,both,indian,19
Perlis,2018-01-01,both,indian,21
Perlis,2019-01-01,both,indian,14
Perlis,2020-01-01,both,indian,25
Perlis,2021-01-01,both,indian,26
Perlis,2022-01-01,both,indian,18
Pulau Pinang,2000-01-01,both,indian,3105
Pulau Pinang,2001-01-01,both,indian,2916
Pulau Pinang,2002-01-01,both,indian,2905
Pulau Pinang,2003-01-01,both,indian,2690
Pulau Pinang,2004-01-01,both,indian,2737
Pulau Pinang,2005-01-01,both,indian,2444
Pulau Pinang,2006-01-01,both,indian,2320
Pulau Pinang,2007-01-01,both,indian,2435
Pulau Pinang,2008-01-01,both,indian,2350
Pulau Pinang,2009-01-01,both,indian,2238
Pulau Pinang,2010-01-01,both,indian,2207
Pulau Pinang,2011-01-01,both,indian,2177
Pulau Pinang,2012-01-01,both,indian,2110
Pulau Pinang,2013-01-01,both,indian,1963
Pulau Pinang,2014-01-01,both,indian,1942
Pulau Pinang,2015-01-01,both,indian,1927
Pulau Pinang,2016-01-01,both,indian,1874
Pulau Pinang,2017-01-01,both,indian,1815
Pulau Pinang,2018-01-01,both,indian,1700
Pulau Pinang,2019-01-01,both,indian,1660
Pulau Pinang,2020-01-01,both,indian,1645
Pulau Pinang,2021-01-01,both,indian,1534
Pulau Pinang,2022-01-01,both,indian,1474
Sabah,2000-01-01,both,indian,158
Sabah,2001-01-01,both,indian,151
Sabah,2002-01-01,both,indian,206
Sabah,2003-01-01,both,indian,162
Sabah,2004-01-01,both,indian,156
Sabah,2005-01-01,both,indian,125
Sabah,2006-01-01,both,indian,156
Sabah,2007-01-01,both,indian,145
Sabah,2008-01-01,both,indian,143
Sabah,2009-01-01,both,indian,131
Sabah,2010-01-01,both,indian,174
Sabah,2011-01-01,both,indian,123
Sabah,2012-01-01,both,indian,98
Sabah,2013-01-01,both,indian,89
Sabah,2014-01-01,both,indian,96
Sabah,2015-01-01,both,indian,99
Sabah,2016-01-01,both,indian,101
Sabah,2017-01-01,both,indian,114
Sabah,2018-01-01,both,indian,85
Sabah,2019-01-01,both,indian,80
Sabah,2020-01-01,both,indian,75
Sabah,2021-01-01,both,indian,63
Sabah,2022-01-01,both,indian,62
